"",gene_symbol,GSM2440320,GSM2440321,GSM2440322,GSM2440323,GSM2440324,GSM2440325,GSM2440326,GSM2440327,GSM2440328,GSM2440329,GSM2440330,GSM2440331
ENSG00000171916,LGALS9B,209.0936,627.3241,482.5953,11.1968,15.1995,20.7127,262.2335,182.9286,3323.4704,898.1964,141.6423,202.0206
ENSG00000171928,TVP23B,75.1281,106.4859,48.3532,67.1705,104.6821,60.2572,23.6622,51.5428,63.3413,102.9716,62.2523,12.4002
ENSG00000171931,FBXW10,6.8864,5.2609,6.3795,17.432,48.6275,12.5618,9.4119,5.1298,10.046,6.5027,41.2602,12.9078
ENSG00000171936,OR10H3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171940,ZNF217,193.2622,213.0623,112.4404,274.6551,424.4017,63.5559,199.8768,67.7707,195.8392,94.0225,10.8684,17.688
ENSG00000171942,OR10H2,0,0,0,4.0043,0,0,1.9991,0,0,0,0,0
ENSG00000171943,SRGAP2C,33.1595,25.4639,28.5355,14.985,35.4801,176.2261,7.1501,9.6004,40.3886,45.4995,84.1725,15.2018
ENSG00000171944,OR52A5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171951,SCG2,2.0266,18.0797,7.8626,13.0993,13.0781,231.795,0,0.9973,3.0101,7.9369,0.9895,0.9859
ENSG00000171953,ATPAF2,760.3088,538.471,305.2028,780.3281,1052.524,369.5968,648.7733,921.8695,1191.7038,1192.75,277.2156,402.5609
ENSG00000171954,CYP4F22,38.4905,2.0086,0,0,1.0058,0,3.9831,1.9947,3.0098,1.9847,0,1.9724
ENSG00000171956,FOXB1,2.9792,0,38.4096,6.986,12.6741,0,2.0123,38.8992,6.0164,35.6949,315.7122,58.3983
ENSG00000171960,PPIH,1450.7851,1006.3037,392.0354,1321.0798,1416.9994,459.6969,852.4985,1617.8148,3103.7482,985.5089,242.1862,203.0507
ENSG00000171962,DRC3,149.3498,71.3095,48.5716,54.495,403.195,211.8618,152.7445,96.4807,56.3012,150.797,70.5291,58.7006
ENSG00000171970,ZNF57,81.8421,171.9806,46.1312,45.2913,48.5283,31.1264,26.3083,63.8525,155.262,58.5395,3.9623,4.9384
ENSG00000171984,C20orf196,635.6507,731.0363,111.2808,463.7373,361.5423,136.623,788.6131,346.6382,304.6996,211.1553,81.6652,62.7647
ENSG00000171987,C11orf40,0.9865,0,1.0211,4.9641,0,0,0,2.004,0,0,0,0
ENSG00000171988,JMJD1C,30.1884,98.2667,48.962,21.9949,55.1865,67.7406,8.9767,14.1259,46.6713,41.895,8.9762,12.9649
ENSG00000171989,LDHAL6B,1.0093,1.003,0,0,0,1.0037,0,0.9979,0,0,0,0
ENSG00000171992,SYNPO,2248.0907,1254.0724,239.6606,2000.1919,1759.9923,2619.3506,872.2128,749.2154,1794.1441,401.6662,548.4766,660.6575
ENSG00000172000,ZNF556,25.24,22.1024,26.8116,58.102,34.7397,4.2026,22.2658,43.6076,38.1732,34.0538,184.9278,53.998
ENSG00000172005,MAL,15.9503,22.9909,2.0327,0,4.9737,722.0456,5.0165,15.0109,3.9905,2.0149,4.007,26.0883
ENSG00000172006,ZNF554,436.5807,274.5083,135.7603,298.6283,208.5679,237.3129,195.3253,336.9218,431.2231,346.5705,270.8893,124.7716
ENSG00000172007,RAB33B,20.7317,29.7011,13.0662,21.5654,18.3248,26.8065,6.4639,25.0215,32.0796,26.1284,61.3744,19.7208
ENSG00000172009,THOP1,4548.9362,3189.4861,2406.0458,4735.5138,3011.699,1092.6653,3561.2454,5444.6013,8407.6698,4721.8193,3628.552,1993.4614
ENSG00000172014,ANKRD20A4,0,4.1095,1.3565,1.9971,1.2111,5.2591,0,5.4795,11.6664,2.7993,3.0139,10.4945
ENSG00000172016,REG3A,79.4356,20231.48,2.0305,0,272.9879,3.951,119.3053,2276.9223,284.5348,32.1521,43.9814,1659.0327
ENSG00000172020,GAP43,4.0372,6.0177,4.9409,11.0602,5.0174,253.9443,2.9908,0,1.0024,0.9946,0,0
ENSG00000172023,REG1B,18.9794,21.967,0,0,0,0,56.1671,24.0464,22.9628,7.0375,0,0
ENSG00000172031,EPHX4,13.5933,7.0124,15.1164,11.384,44.5617,3.0045,1.9975,21.2114,43.964,2.0157,11.2849,5.5698
ENSG00000172037,LAMB2,3239.1883,1733.3909,2726.9067,4170.694,4821.5689,15241.6675,2459.6968,3038.781,6134.6898,2896.2825,1590.9377,1364.6123
ENSG00000172046,USP19,1637.8246,1672.4669,927.3924,1700.5228,1515.4076,2932.9544,2099.728,2487.7627,3303.8978,1789.4956,516.0115,598.1673
ENSG00000172053,QARS,14237.6487,12512.9983,6233.9244,19484.5328,7601.514,5284.1489,12768.956,21869.3668,22202.5317,13251.6002,9079.0018,4537.4728
ENSG00000172057,ORMDL3,2993.4456,1868.5252,2275.3089,2560.1048,3361.2613,2569.6977,2764.3439,2212.8601,8079.5203,3582.964,739.8927,1439.5653
ENSG00000172058,SERF1A,80.5639,21.1724,41.539,12.6588,222.2434,97.4314,6.4474,11.1351,27.3629,13.165,11.2943,34.7896
ENSG00000172059,KLF11,292.2147,72.4402,156.7388,270.4043,156.4817,947.064,278.604,449.5963,419.6406,139.8108,42.4964,34.7433
ENSG00000172061,LRRC15,6.1037,108.6373,163.2542,2.0196,804.8024,1.0119,1.9887,14.9493,2.0087,4.9481,11.8502,15.7221
ENSG00000172062,SMN1,4.7959,9.2631,8.1569,71.5499,23.5333,35.9938,6.5775,2.3023,12.4137,8.5929,3.0651,67.3106
ENSG00000172071,EIF2AK3,33.5074,99.3021,12.7287,17.1555,73.3522,43.2332,15.9146,30.9013,81.328,27.7302,1.9758,13.767
ENSG00000172073,TEX37,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172081,MOB3A,1129.6816,706.7255,611.8508,889.7836,979.4236,2072.5275,698.8019,1598.4599,1496.4786,1045.6682,1004.7868,886.6386
ENSG00000172086,KRCC1,132.2751,349.0811,134.3149,254.4425,141.5278,190.7915,150.5145,88.8111,168.4214,260.524,24.7822,36.5879
ENSG00000172113,NME6,460.604,311.6421,225.9398,519.5921,414.5388,458.5375,397.0981,764.9988,1102.7068,576.0955,307.7662,230.7095
ENSG00000172115,CYCS,1152.2322,2677.6529,887.3787,1879.6605,1713.2314,878.7813,636.5037,1311.5103,7673.4947,2860.9984,294.4005,366.818
ENSG00000172116,CD8B,36.1238,49.0715,20.82,25.0912,38.5573,34.95,13.9712,115.8214,188.3234,39.876,29.8323,55.6101
ENSG00000172123,SLFN12,7.0692,10.4966,1.9672,4.0178,10.0375,16.0167,0,3.9894,6.0164,5.9774,1.9917,1.0005
ENSG00000172137,CALB2,10.0339,0.4934,64.0701,6.5254,427.4011,316.5104,3.9938,13.4766,0,0,3.4754,0
ENSG00000172139,SLC9C1,1.0158,0,2.9384,1.0079,5.038,0,2.9845,1.9937,3.0037,4.9561,0,0.9855
ENSG00000172146,OR1A1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172150,OR1A2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172154,OR8I2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172155,LCE1D,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172156,CCL11,32.065,5.0012,1.9964,2.003,285.6689,880.74,1.9986,14.9878,25.0157,0.9993,3.9809,0.9954
ENSG00000172159,FRMD3,6.0662,3.0557,6.8922,8.1455,28.1194,46.7208,6.0077,54.8013,4.0523,37.8145,5.003,8.886
ENSG00000172164,SNTB1,183.5119,117.5974,270.8897,281.879,693.9042,45.4665,297.6751,86.7626,383.3927,99.1496,11.8691,11.82
ENSG00000172167,MTBP,12.0124,20.4732,7.1019,30.7152,27.962,8.1419,11.2198,20.532,40.7779,24.079,64.1949,4.5025
ENSG00000172171,TEFM,25.2905,33.1607,34.7528,10.2124,44.652,44.6458,12.977,36.9043,82.3209,41.5598,42.5476,11.4574
ENSG00000172172,MRPL13,106.2751,162.0269,112.7959,38.7558,145.8015,103.6367,52.0449,177.858,354.2147,227.7563,48.3225,21.1448
ENSG00000172175,MALT1,95.6528,102.4872,103.0638,110.7969,113.4356,93.2103,71.0458,83.7714,127.4997,132.6521,144.2777,62.5346
ENSG00000172179,PRL,0,0,0,0,3.0025,7.005,0,0,2.0028,0,0,0
ENSG00000172183,ISG20,522.7846,908.1348,259.2063,510.3626,578.8738,181.4383,129.566,1068.6696,3402.5108,1078.4246,292.7506,1806.3776
ENSG00000172188,OR4C11,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172197,MBOAT1,11.11,50.1603,7.898,6.0351,63.2463,37.164,1.9934,16.9631,17.0438,18.8898,0,0.9886
ENSG00000172199,OR8U1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172201,ID4,22.2766,24.0998,23.6112,78.5648,311.7183,196.3759,29.8762,56.852,24.0767,109.1828,1.9797,13.811
ENSG00000172208,OR4X2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172209,GPR22,0,1.0048,0,0,0,0,0,0,0,0,0,0
ENSG00000172215,CXCR6,23.2498,124.4447,2.95,2.0127,94.4464,26.1512,4.9794,82.8052,24.0725,48.6747,2.9702,20.7423
ENSG00000172216,CEBPB,3662.1018,3224.4782,1079.6691,3399.3903,4346.3961,2023.6778,3179.244,4037.3266,4126.444,1677.1227,539.9264,730.9786
ENSG00000172232,AZU1,6.0535,2.0097,4.1862,11.9619,4.673,2.5148,2.573,5.6884,8.8304,2.7774,2.9412,2.1032
ENSG00000172236,TPSAB1,17.8531,93.3485,41.5075,3.3551,379.7264,442.5386,11.4904,757.2184,26.4727,0,6.9704,13.7507
ENSG00000172238,ATOH1,17.2053,192.7633,63.9896,4.0279,9.0471,2.0131,22.9087,78.8013,9.0277,282.9721,20.7923,8.8822
ENSG00000172239,PAIP1,137.4004,277.4196,126.4149,155.8685,220.7436,373.6249,181.1171,183.0425,256.3246,168.3595,14.1292,36.1612
ENSG00000172243,CLEC7A,23.3178,30.9593,32.9867,40.9249,85.0182,67.6706,13.3069,19.447,38.2846,18.1079,57.6333,10.5514
ENSG00000172244,C5orf34,15.135,17.0323,6.9409,23.0346,22.0355,9.034,9.9747,14.9759,50.1062,32.8695,4.9826,4.9882
ENSG00000172247,C1QTNF4,32.2831,27.0684,9.8845,51.2735,33.0225,150.5299,8.9729,11.9773,14.9975,5.9868,19.832,1.9788
ENSG00000172250,SERHL,27.259,15.1947,26.3497,23.6249,37.6565,26.3447,21.7955,27.1628,64.5181,14.8373,1.0119,10.7548
ENSG00000172260,NEGR1,36.1758,88.6884,83.4859,47.2309,74.2053,545.7735,16.3807,97.9571,55.7152,43.586,562.4944,98.0822
ENSG00000172262,ZNF131,157.4829,247.5668,71.273,96.6693,361.628,140.2057,102.1988,155.1983,273.7483,117.2151,213.7796,39.4534
ENSG00000172264,MACROD2,41.4563,24.8108,38.2703,50.4925,22.2281,25.7502,35.5736,71.6755,62.5744,60.1382,280.1192,81.0712
ENSG00000172269,DPAGT1,661.3243,1108.1654,274.6802,353.6114,1197.8383,430.3785,157.8528,304.3725,923.0598,315.311,67.4535,91.9003
ENSG00000172270,BSG,28821.6971,19009.6091,13664.2111,23657.2791,21343.994,21591.1941,21907.7269,38076.2525,75572.9392,52536.1738,30069.1016,14833.1485
ENSG00000172273,HINFP,785.619,800.5259,571.0706,950.7222,1448.9956,698.7177,671.9952,652.8329,1452.9779,659.8976,547.3986,338.0884
ENSG00000172288,CDY1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172289,OR10V1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172292,CERS6,396.9271,346.9041,300.5179,659.4684,610.3619,131.4524,400.3503,422.5186,1024.5444,411.5282,77.9926,74.6539
ENSG00000172296,SPTLC3,15.2924,20.4001,13.9535,47.5128,65.743,17.1449,53.562,39.0368,33.2882,54.8544,48.5366,8.5784
ENSG00000172301,COPRS,755.6912,554.6577,605.0168,844.0884,1069.0874,3061.5714,359.0212,1316.5814,2908.5006,1198.3172,136.5138,163.7179
ENSG00000172315,TP53RK,1173.3812,1100.1619,174.9897,1294.7488,725.6008,320.9427,717.8319,596.3437,757.66,208.7991,152.2341,95.2702
ENSG00000172318,B3GALT1,8.2141,7.0607,19.3128,19.9244,6.8713,18.5324,3.132,18.7079,25.5793,30.1591,168.5136,28.9626
ENSG00000172320,OR5A1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172322,CLEC12A,10.0705,7.0156,17.8371,9.039,6.0122,8.0114,0.9977,2.995,2.0039,4.9804,0,3.9645
ENSG00000172324,OR5A2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172331,BPGM,19.185,106.3292,22.715,11.0627,108.4047,144.5999,6.9775,25.9448,35.0879,38.7803,6.939,2.9666
ENSG00000172336,POP7,2151.4827,1929.4919,894.9835,2358.6336,1610.9573,988.5777,1613.7766,2837.6085,3284.9013,2533.4183,959.1432,593.0976
ENSG00000172339,ALG14,183.4212,255.7651,130.2196,160.0114,219.1855,104.1884,67.976,324.638,373.8922,411.852,622.0077,95.0177
ENSG00000172340,SUCLG2,235.2846,538.0437,261.3737,114.6289,515.2818,757.3405,188.359,298.3591,603.6733,333.9555,172.5506,64.3004
ENSG00000172345,STARD5,1108.0531,1701.4954,126.8375,617.7732,968.9425,98.6806,793.5529,808.2686,1615.5615,1290.0982,81.351,304.8628
ENSG00000172346,CSDC2,12.1529,8.168,29.501,22.1438,246.2527,729.0329,15.0725,6.0703,10.0735,20.1281,8.9272,6.0368
ENSG00000172348,RCAN2,29.4262,37.1864,29.4292,17.1449,80.55,123.1423,8.9568,54.836,45.1674,12.8862,14.832,14.7712
ENSG00000172349,IL16,292.1005,436.0302,109.4007,128.9162,555.4359,417.9822,91.7876,359.7743,153.95,124.6751,34.6768,320.6747
ENSG00000172350,ABCG4,2.0314,12.0623,1.9593,10.0893,12.0786,16.1552,0.9949,7.9751,7.0277,0.9906,0.9883,0.9839
ENSG00000172352,CDY1B,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172354,GNB2,15083.6009,10223.5511,5261.4596,12735.6166,10271.5086,6079.3872,8243.2718,15971.9389,20150.307,20207.8271,12773.556,5175.6568
ENSG00000172361,CFAP53,4.0414,1.0033,5.9207,7.0422,11.0454,29.1387,16.942,10.9755,6.016,14.9097,0,0.9884
ENSG00000172362,OR5B12,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172365,OR5B2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172366,MCRIP2,8166.9439,4712.0332,2745.3923,14424.6681,5299.9721,1353.7308,7825.5447,5601.4195,16700.0016,5314.7063,11603.0378,3949.5395
ENSG00000172367,PDZD3,521.4334,1199.2773,289.5498,1794.4809,1785.7141,9.9651,1293.4364,218.4229,197.6264,155.8124,423.3393,637.3807
ENSG00000172375,C2CD2L,1462.0683,961.798,456.2401,1314.1546,1579.8044,520.2721,840.8479,1032.3885,1656.3889,1162.5363,677.3089,504.5404
ENSG00000172377,OR9I1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172379,ARNT2,58.9219,365.7537,51.2818,90.4886,100.9387,501.0077,41.891,33.079,17.5273,24.6697,55.9419,4.8841
ENSG00000172380,GNG12,357.7278,410.2558,184.033,377.4593,859.6904,673.2146,191.9748,457.5257,462.8859,446.6057,109.6698,77.693
ENSG00000172382,PRSS27,51.1273,33.5853,29.774,73.1025,89.5635,96.0153,68.6538,46.8259,76.4597,45.1392,71.2768,29.302
ENSG00000172399,MYOZ2,0,1.0044,0,0,0,13.1022,0.9956,0,0,0,0,0
ENSG00000172403,SYNPO2,26.5831,37.2186,11.7345,17.3889,106.9572,10093.6008,31.8262,23.9167,15.382,10.9022,63.5972,6.0882
ENSG00000172404,DNAJB7,3.3172,2.5986,3.263,13.5711,5.2157,2.0457,1.4563,4.0358,3.1493,3.1186,10.229,3.2039
ENSG00000172409,CLP1,233.1698,363.0673,133.3986,93.4986,305.1055,289.1643,102.6847,262.4619,536.3075,223.7502,10.9089,23.7404
ENSG00000172410,INSL5,0.9901,0.9959,3.0465,0,0.9912,0,0,3.004,0,0,1.0015,0
ENSG00000172421,EFCAB3,0,2.4146,0,0,0,0,0,0,0,0,0,0
ENSG00000172425,TTC36,123.6108,2.9951,0,3.9944,1.9911,9.9105,26.0237,0,5.9963,1.0026,0,1.9998
ENSG00000172426,RSPH9,62.6993,45.5895,31.6078,44.8044,99.0879,43.6251,12.0672,47.1201,85.6353,59.8301,65.7109,15.8661
ENSG00000172428,COPS9,2381.2783,1822.0962,1563.7603,2100.5956,2066.5137,2682.0469,1449.1597,6696.7459,7682.1639,4458.6217,3805.9704,2500.7083
ENSG00000172432,GTPBP2,2449.2232,2603.87,825.1682,1713.8882,5844.9035,1097.9254,984.1811,1370.3134,2428.27,2029.6603,124.8289,293.5415
ENSG00000172456,FGGY,185.9641,176.1697,363.6987,110.2968,250.0759,176.4055,205.3411,222.3022,1651.684,341.4273,158.3482,59.796
ENSG00000172457,OR9G4,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172458,IL17D,20.208,147.7398,18.8085,65.3941,101.4207,86.338,67.7667,70.8414,85.2272,21.8899,24.7738,4.9415
ENSG00000172459,OR5AR1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172460,PRSS30P,16.9452,18.0563,1.4846,6.0737,216.0996,8.9734,18.9399,10.572,49.6882,8.1941,4.5165,12.2459
ENSG00000172461,FUT9,2.0728,2.0157,0.9777,4.0548,0,22.5984,0,1.9943,3.0204,0,4.9587,1.9662
ENSG00000172464,OR5AP2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172465,TCEAL1,156.3605,225.2981,142.8137,65.7668,210.8777,757.8713,76.9097,58.9511,541.9454,72.9972,23.8663,13.917
ENSG00000172466,ZNF24,845.4598,541.1957,393.8584,698.8136,474.9928,1006.0278,719.8755,678.6784,968.214,671.8832,117.4934,65.8193
ENSG00000172468,HSFY1,1.0065,0,0,2.6335,1.0017,1.0008,0,3.4941,2.0034,1.1915,2.7668,1.3937
ENSG00000172469,MANEA,9.0339,9.0502,4.8935,5.0153,9.0718,11.1209,7.9663,5.983,8.0236,1.9803,1.9759,1.9667
ENSG00000172476,RAB40A,18.4327,20.2759,62.6123,85.0035,29.2542,10.6891,25.1189,71.6146,14.8958,69.8721,17.7995,47.1333
ENSG00000172478,C2orf54,480.0941,560.7674,77.3177,469.4575,417.2329,6.0688,113.0457,107.6209,982.3501,14.5545,186.2446,94.6403
ENSG00000172482,AGXT,4248.1293,61.3423,8.3566,92.3851,7.7924,5.0664,443.3799,163.5503,103.198,12.5656,78.2033,50.1502
ENSG00000172487,OR8J1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172489,OR5T3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172493,AFF1,207.7475,272.6969,147.0768,163.6701,355.9356,674.6412,224.694,144.4978,273.9134,258.1669,43.9078,101.2627
ENSG00000172497,ACOT12,24.2771,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172500,FIBP,2295.7728,1825.2733,1348.5573,3055.5964,2480.878,1219.4521,1919.7234,4253.49,5599.8432,2375.6606,3555.7696,1292.2867
ENSG00000172508,CARNS1,47.5282,37.9551,11.7385,188.5664,49.3891,92.9652,329.3372,34.8915,76.2924,38.6262,14.8174,21.641
ENSG00000172519,OR10H5,0,0,0,0,0,0,0,0,0,0,0.9947,0
ENSG00000172524,TRIM40,11.3906,13.4817,0.1977,4.0648,6.0283,0,1.4967,7.9836,2.0057,14.8838,0,8.2461
ENSG00000172530,BANP,702.9632,551.7413,366.0816,831.7659,1128.2802,396.4977,529.2128,540.6173,871.7066,680.9504,374.166,260.0129
ENSG00000172531,PPP1CA,8591.6338,6380.5279,3438.0342,7603.93,8785.9863,2933.7465,4414.742,8754.5141,17118.6912,10875.7188,8434.0796,5121.2219
ENSG00000172534,HCFC1,1482.6789,1510.1474,1150.3173,1435.5977,2878.9805,2302.8669,1677.4187,2121.4159,3700.5038,1578.1704,520.769,498.8655
ENSG00000172538,FAM170B,0,0,0,0,2.0037,0,0,0,1.0018,0,0,0
ENSG00000172543,CTSW,27.1941,22.1479,6.5589,37.7553,47.4559,73.1158,29.0343,40.1442,81.766,69.1833,29.8885,113.2098
ENSG00000172548,NIPAL4,4.0594,5.0165,3.9231,75.6358,4.0279,445.1165,18.9078,6.9792,4.0145,0.9911,3.9549,3.9385
ENSG00000172551,MUCL1,0.9236,0,1.0536,1.956,42.1025,0,0,4.0275,1.9834,0,0,3.0416
ENSG00000172554,SNTG2,0.9783,2.0095,1.0199,2.0355,1.0334,9.3174,0,1.0019,1.0026,2.0096,1.0018,0
ENSG00000172568,FNDC9,1.0117,3.0115,0,0,1.005,27.1671,0,2.9926,0,0,0.9903,0
ENSG00000172572,PDE3A,9.2588,64.3933,3.9107,29.4088,41.3667,275.4115,4.0639,6.9759,54.2404,31.0437,3.9487,3.0201
ENSG00000172575,RASGRP1,5.0745,28.1474,0.9824,6.0571,7.0389,7.0145,1.0013,8.9792,8.0293,5.9439,0.9995,6.9513
ENSG00000172578,KLHL6,91.2952,228.6498,44.7597,58.6205,79.7216,46.7798,21.4514,50.5606,47.2377,41.4141,42.5346,72.3715
ENSG00000172586,CHCHD1,1116.6134,1227.6536,712.2147,454.1134,875.7171,841.7489,487.5639,1244.1605,3651.7798,1954.5302,108.8243,447.17
ENSG00000172590,MRPL52,2181.4506,1917.467,1370.4559,3569.6705,1951.9587,971.3761,1724.4462,4799.6613,6654.2922,4521.7921,2952.6516,2162.8122
ENSG00000172594,SMPDL3A,38.3704,39.1224,8.8883,38.223,61.2372,26.1148,35.8808,26.9431,17.0439,27.8315,0.9913,18.7796
ENSG00000172602,RND1,321.4323,179.6892,314.449,390.9356,187.919,135.4138,99.6504,249.0834,300.583,765.3942,1085.6515,475.0686
ENSG00000172613,RAD9A,2083.4508,1579.4497,1079.0974,4076.7866,2727.5863,588.6698,4697.1465,1238.4066,2706.2947,2121.8431,1316.2662,855.7836
ENSG00000172638,EFEMP2,932.3895,813.7843,953.3032,996.4489,3091.7574,4403.4179,660.1186,857.2441,1042.4829,442.9996,936.3976,375.2899
ENSG00000172640,OR10AD1,2.0113,0,0,2.0069,4.0045,0,0.9981,0,1.0015,0,0.9934,0
ENSG00000172650,AGAP5,333.6932,236.0771,196.4364,182.9901,275.6406,128.9543,210.6126,147.4245,315.5402,210.8404,4.613,15.7669
ENSG00000172661,FAM21C,510.5964,938.9803,279.469,435.0272,894.7784,1084.0483,349.4917,256.7468,866.2803,312.9547,85.5248,93.5175
ENSG00000172663,TMEM134,2070.5014,1228.3291,1092.8111,2590.4875,2165.066,910.2935,1525.6662,1599.5699,3077.8331,2720.0406,1307.7412,1082.3822
ENSG00000172667,ZMAT3,33.8186,42.948,91.9697,30.5051,50.0592,115.7593,19.7675,230.6768,57.3225,95.8282,108.5889,40.58
ENSG00000172671,ZFAND4,9.8366,21.1794,19.7364,13.4422,15.0858,29.1377,17.4158,15.4243,43.1509,15.9046,13.0776,3.0924
ENSG00000172673,THEMIS,3.0416,6.4765,0,1.0422,2.2916,0.5053,0.9955,0.9969,0,0,2.0717,0.4924
ENSG00000172680,MOS,0,0,0,1.0011,0,0,0,0,0,0,0,0
ENSG00000172689,MS4A10,8.7454,3.1968,10.471,14.7434,7.1683,3.0522,10.1038,12.7739,22.63,13.9038,135.3125,22.4093
ENSG00000172716,SLFN11,30.7691,91.8821,28.8619,12.0781,183.8821,109.9302,4.9728,12.141,30.1258,84.933,2.0168,15.7781
ENSG00000172717,FAM71D,3.0457,0,4.0101,9.3379,4.6707,0.9713,6.0085,3.01,11.7881,3.0339,1.0299,2.0091
ENSG00000172724,CCL19,690.8829,158.2493,54.0513,2.9763,102.9787,754.5497,9.0327,71.1159,20.9443,5.0407,2.0278,59.4334
ENSG00000172725,CORO1B,6149.1204,7738.2074,2009.2558,5383.6403,8131.4406,2432.4288,3816.0716,5930.1892,9065.7233,7771.6794,1812.6557,2379.2635
ENSG00000172728,FUT10,79.4701,84.4748,57.0683,102.6325,58.468,58.3035,69.1533,119.1401,121.2797,69.7971,51.2997,36.2798
ENSG00000172731,LRRC20,651.0764,450.1296,359.2894,382.0652,505.2898,1371.8805,314.5379,662.1021,1906.8113,740.7149,603.3387,209.8512
ENSG00000172732,MUS81,2160.8662,2030.833,922.2097,1686.3271,2374.4503,2081.4105,1585.5775,1787.0548,3016.4544,1867.8691,172.5979,522.3314
ENSG00000172733,PURG,1.0136,2.0093,0.9824,0,2.0124,1.9921,0,0,0,0,0,0
ENSG00000172738,TMEM217,11.9587,9.0279,2.0015,1.9976,15.006,1.9828,5.9952,14.3601,7.1033,1.023,11.5773,3.9724
ENSG00000172742,OR4D9,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172748,ZNF596,21.3174,17.541,24.8819,33.3229,32.7743,16.2868,28.396,20.372,32.3207,29.6939,39.1148,19.2722
ENSG00000172752,COL6A5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172757,CFL1,42899.7588,36356.1503,13661.5333,27605.333,39790.7538,14895.6064,15853.1292,47787.5309,82917.7457,43648.94,14152.6225,14090.8395
ENSG00000172765,TMCC1,162.5817,144.7461,68.5998,135.0252,177.1302,217.4173,65.7247,40.8794,148.4968,65.0792,2.9884,12.7736
ENSG00000172766,NAA16,116.5324,102.9258,46.5554,95.8512,302.4632,81.1862,79.0304,35.0449,108.9512,49.313,35.6043,10.3355
ENSG00000172769,OR5B3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172771,EFCAB12,38.2502,42.3207,29.5662,119.9259,134.3521,21.6372,77.136,54.1645,86.708,78.6572,98.2808,25.7333
ENSG00000172772,OR10W1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172775,FAM192A,3737.4863,3398.9489,1310.7809,3939.1291,4572.291,1314.1299,1987.9143,1915.3862,4308.4091,2332.8647,395.8413,598.2459
ENSG00000172780,RAB43,701.9928,520.9184,436.3672,644.0642,1101.9326,136.4821,604.7374,1130.6366,2149.5397,1268.6925,403.21,514.405
ENSG00000172782,FADS6,22.1759,7.6225,11.233,75.9717,59.0704,5.4903,7.1379,16.3642,49.6177,18.7973,92.3165,35.0294
ENSG00000172785,CBWD1,409.0458,569.0897,351.3309,645.6477,412.5746,225.891,136.5634,773.4698,3016.6604,675.2525,200.2844,178.7614
ENSG00000172789,HOXC5,5.0503,3.0097,0,10.0588,0,3.9635,0,0,3.0078,0,6.9379,0
ENSG00000172794,RAB37,75.7917,146.2843,64.0875,50.3184,90.5923,101.6265,117.6807,124.7416,316.2541,40.71,157.2338,87.582
ENSG00000172795,DCP2,23.1953,33.1478,39.201,45.6911,67.8195,53.448,41.6437,66.8909,87.4207,61.5966,11.9272,14.7907
ENSG00000172803,SNX32,37.6737,43.2692,55.117,235.2985,53.5199,57.7239,27.9733,97.8301,37.2198,26.9362,170.3821,12.8384
ENSG00000172809,RPL38,19572.9277,15903.4327,23684.1875,26595.3145,13876.6345,12376.3745,13047.6546,56522.7117,81786.3911,28599.2868,31387.3818,11537.5328
ENSG00000172817,CYP7B1,4.0025,7.9685,0,3.0209,0.9853,1.9897,0,1.9991,0,0,0,0
ENSG00000172818,OVOL1,1097.4355,1432.2838,626.1651,1988.1995,1066.8929,3.0268,1188.3789,849.5272,1663.928,1090.5509,258.1904,357.5014
ENSG00000172819,RARG,783.2494,912.0043,1358.1449,4274.6265,4788.0795,1673.2147,1455.5621,824.7416,888.9796,1722.2777,210.742,291.9222
ENSG00000172824,CES4A,272.1888,157.5226,225.453,252.9121,1038.8596,129.3753,494.8818,297.8823,882.768,245.2742,59.8417,112.6366
