"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"3110",1183.53691941492,0.964682095373777,0.191801200072655,1.59156766510515e-07,9.35580449077056e-07,"MNX1"
"7903",281.959229726365,-0.911702158895798,0.181956241599479,1.606057121719e-07,9.43812988698776e-07,"ST8SIA4"
"101928353",187.597241921627,2.62762967473431,0.657096442059258,1.61310232451427e-07,9.47667202712382e-07,"LINC01610"
"253982",540.801391688715,1.73047919478943,0.373382653747902,1.62499539608457e-07,9.54366264739054e-07,"ASPHD1"
"159963",17.7427219768449,-2.30611808546512,0.546565130140289,1.64044185984915e-07,9.63147579757679e-07,"SLC5A12"
"11113",539.642791808033,0.917594337787042,0.183309318300438,1.64447347469211e-07,9.64932838795688e-07,"CIT"
"165055",108.090777965231,0.927102015622408,0.184425460647038,1.66832792508718e-07,9.78635130755207e-07,"CCDC138"
"54927",2272.09419502786,0.716202446496376,0.14095231477682,1.67387990271379e-07,9.81596239245742e-07,"CHCHD3"
"57701",528.788704302763,0.985750888968836,0.198549771587091,1.67759880429219e-07,9.83480936592124e-07,"NCKAP5L"
"771",5810.65200336007,-1.68843365513709,0.359771663610994,1.68083606770492e-07,9.85082227461731e-07,"CA12"
"55872",456.897386609011,1.05925219017187,0.215245875447205,1.68472956005464e-07,9.87067033154755e-07,"PBK"
"2264",2940.57132981371,0.983467135142477,0.198196625639068,1.68731245793354e-07,9.88283011075357e-07,"FGFR4"
"4489",133.020433695519,-2.22688076409786,0.511420556862277,1.69115166849369e-07,9.902338768465e-07,"MT1A"
"5001",592.784585993529,0.655079473514636,0.127696741325489,1.6923072868636e-07,9.90612696473357e-07,"ORC5"
"4885",815.439389069677,2.250040723486,0.537589384211711,1.69382692007155e-07,9.91204304939704e-07,"NPTX2"
"1188",51.5966196133699,-2.74755226968561,0.652172300448191,1.69994005096838e-07,9.94482802421422e-07,"CLCNKB"
"150726",326.144887549679,1.11359723348489,0.226398830802197,1.70513690397194e-07,9.97223459605214e-07,"FBXO41"
"2815",22.6404118489251,-2.23605947966912,0.502009903825992,1.70704129459003e-07,9.98037502616058e-07,"GP9"
"245711",63.2047661857267,0.756866190566171,0.148581370530859,1.70869333629978e-07,9.98703563158408e-07,"SPDYA"
"4225",121.191362371724,-2.56345803596101,0.579977651242069,1.70961541274981e-07,9.98942699168991e-07,"MEP1B"
"1111",694.880777306638,1.05252578358319,0.213077075675058,1.71341153429615e-07,1.00086051680916e-06,"CHEK1"
"100996758",256.499578052813,-1.719851696219,0.37323829675672,1.71537200037823e-07,1.00170523860168e-06,"NPY4R2"
"28881",548.083611047424,-2.15738088708665,0.492967923583956,1.73923785443448e-07,1.01502986562866e-06,"IGKV2D-30"
"10444",3386.46637009874,-1.19382838539438,0.248008543135897,1.73975337174247e-07,1.01502986562866e-06,"ZER1"
"105376733",18.4007576001735,-2.03936909548109,0.444092890709764,1.74285714089845e-07,1.01653617307569e-06,"LOC105376733"
"339983",54.5940711980597,-1.58413017136573,0.330562203480211,1.74592587494061e-07,1.01802115013378e-06,"NAT8L"
"57732",671.827044770529,-0.755539082161617,0.148018905498827,1.74778261938478e-07,1.01879875823162e-06,"ZFYVE28"
"56061",1094.72027159232,0.894512573836055,0.177731646128704,1.76519240845554e-07,1.02863920271309e-06,"UBFD1"
"333929",171.871343257736,-1.26277516358674,0.260968576906025,1.76724344891902e-07,1.02952635859102e-06,"SNAI3"
"202018",474.283994161559,-0.675784413498454,0.1320596737198,1.7728667391647e-07,1.03249341343399e-06,"TAPT1"
"283298",225.625520438889,-1.1717686901094,0.239817175589962,1.77611134725436e-07,1.03407379634615e-06,"OLFML1"
"6372",129.527769009523,1.69391955083207,0.372128520476225,1.78341512369494e-07,1.03801582588042e-06,"CXCL6"
"6369",1741.887746314,1.67528987007774,0.390072537324721,1.80623333307231e-07,1.05093205279345e-06,"CCL24"
"5148",37.459436130084,-1.31346833035828,0.273471194470119,1.8066857575109e-07,1.05093205279345e-06,"PDE6G"
"4137",53.3111710318024,-1.83295450956609,0.403456666208612,1.81098137947429e-07,1.05311622470176e-06,"MAPT"
"29995",556.325005033095,1.00524849935652,0.205185296013758,1.81617228430221e-07,1.05581955930703e-06,"LMCD1"
"7203",9433.42037039202,0.962302913013245,0.194404062173734,1.8326169187095e-07,1.06484104638353e-06,"CCT3"
"5393",594.659223601978,0.628396125559706,0.123447174567886,1.83278417842238e-07,1.06484104638353e-06,"EXOSC9"
"5888",435.077688461493,0.924499443007,0.185735472680893,1.83475498931819e-07,1.06566816036301e-06,"RAD51"
"28483",4748.6664574697,-2.20601973084987,0.523133729321085,1.84758275367072e-07,1.07279887083295e-06,"IGHJ1"
"3236",173.125471843971,-1.99880251752769,0.450482823493432,1.8742047181255e-07,1.08793254502218e-06,"HOXD10"
"22984",1624.57308849314,0.688221475492666,0.136963558734234,1.88282349285728e-07,1.09260987852787e-06,"PDCD11"
"28410",664.144603961932,-2.37114269113407,0.583553709125008,1.89063930421821e-07,1.09681860141941e-06,"IGHV3-72"
"6934",1348.829203362,-0.767671883868699,0.152275291267143,1.89919196811942e-07,1.10112425064381e-06,"TCF7L2"
"55536",863.68263257816,0.811638476453312,0.161116123624389,1.90409755308033e-07,1.10363987637617e-06,"CDCA7L"
"79442",157.565118866037,1.43446529657397,0.305121950282928,1.92012207442279e-07,1.11259676880047e-06,"LRRC2"
"100506054",219.653790772267,1.0466568691361,0.212472420910788,1.92093064536366e-07,1.11273421530212e-06,"RNASEH1-DT"
"11013",19.6771124310756,1.24285670184221,0.254386152498291,1.9424520189431e-07,1.12486628215631e-06,"TMSB15A"
"3231",107.88813861242,-1.48592818705879,0.323675369942923,1.94928124206271e-07,1.12848549908357e-06,"HOXD1"
"7318",2761.74673675159,-0.954794249022417,0.192723912023655,1.95274389486829e-07,1.13015415609391e-06,"UBA7"
"57478",403.550708311059,0.677343577165729,0.133096166132591,1.95431926808137e-07,1.13072987955688e-06,"USP31"
"84135",334.515633199054,0.705769892513964,0.138785633351241,1.96111106293015e-07,1.13432248145425e-06,"UTP15"
"100289178",99.7779917486366,-1.01632111521363,0.205369620968033,1.97207624285344e-07,1.13998767674594e-06,"GNG12-AS1"
"3561",3655.25674161113,-1.13465801572642,0.235756458929589,1.97195998498696e-07,1.13998767674594e-06,"IL2RG"
"4886",87.711310938221,-2.13834404806543,0.529908068290683,1.97434116964179e-07,1.14095828720397e-06,"NPY1R"
"91947",1030.9511367137,-1.11325064388496,0.229451114408318,1.97946899203485e-07,1.14358227884541e-06,"ARRDC4"
"28920",343.239126034721,-2.58741792613094,0.620238245881265,1.98361325019322e-07,1.14563665621332e-06,"IGKV2-29"
"2936",2692.61093080789,-0.836874973715446,0.166686099345431,1.98613205065064e-07,1.14675131000359e-06,"GSR"
"4176",11005.9537975063,1.25953791324485,0.26354460943506,2.0031849667464e-07,1.15625451177789e-06,"MCM7"
"91419",281.554240193968,-0.633546519237547,0.12450088513439,2.00400929957258e-07,1.15638758842003e-06,"ATP23"
"7276",104.542281672431,-2.96719515427346,0.850823645997407,2.01384969229654e-07,1.16172164565981e-06,"TTR"
"163786",307.089908658304,0.633792160067179,0.124328326792341,2.0187218765874e-07,1.16418740143736e-06,"SASS6"
"5892",378.544704254765,0.627712053172323,0.122790927412664,2.05006676943394e-07,1.18191386426069e-06,"RAD51D"
"28978",716.136762895828,1.01077886110982,0.20480765437945,2.05792506950957e-07,1.18574232925145e-06,"TMEM14A"
"9457",68.5230101769744,-1.76078231983768,0.392436662887228,2.08482309613614e-07,1.20088523505623e-06,"FHL5"
"107986986",16.6327389929315,-1.6442230702896,0.355761424467625,2.08950045614458e-07,1.20322357727426e-06,"LOC107986986"
"266655",452.503573695701,0.655932068276944,0.129115539318317,2.10353563714046e-07,1.21094757710051e-06,"BRD3OS"
"9858",1417.83977939024,0.776880421968594,0.154487236937911,2.11969963032368e-07,1.21976200237971e-06,"PPP1R26"
"4005",377.854084182582,-0.891193742453802,0.179611127605482,2.12009980901428e-07,1.21976200237971e-06,"LMO2"
"27434",646.206487702552,0.70109262755621,0.138182195779562,2.12392586911653e-07,1.22160237156067e-06,"POLM"
"85865",636.290596951216,0.763505257819013,0.151533673794571,2.12932111198633e-07,1.22434392252535e-06,"GTPBP10"
"260293",108.443769211371,2.10236741256268,0.502406120227077,2.13714259544159e-07,1.22847851376107e-06,"CYP4X1"
"945",110.800152811938,-0.991361501615172,0.20295985112574,2.14309844365029e-07,1.23127975341012e-06,"CD33"
"441509",109.192437832041,-1.96044172809884,0.449355489276844,2.14328028963302e-07,1.23127975341012e-06,"GLRA4"
"283985",125.057188985213,-2.7562419498718,0.817718327560085,2.1554858444883e-07,1.23792647659716e-06,"FADS6"
"10947",393.261769285745,0.869198710177089,0.173516984902537,2.16658082327886e-07,1.24393164897865e-06,"AP3M2"
"4502",16806.8167838483,-2.27850745298778,0.549507386952808,2.18341987850247e-07,1.25323024267125e-06,"MT2A"
"101927233",119.405892779202,-1.98315938096838,0.44478406060519,2.19720431667302e-07,1.26077059714812e-06,"SEMA6A-AS1"
"102465480",132.464269071915,0.736006199833417,0.145730860844156,2.20912442423748e-07,1.26686390347541e-06,"MIR6800"
"1938",100290.614772395,0.621879864344898,0.122379393962248,2.22198462421448e-07,1.27386371965196e-06,"EEF2"
"1207",2067.43399534595,0.634050891657145,0.125372753289815,2.22649980102702e-07,1.27607662227784e-06,"CLNS1A"
"51236",1602.57522109444,1.07445321152748,0.220708217831555,2.23109711401598e-07,1.2783352837735e-06,"HGH1"
"2306",1017.93817814583,-1.25268057694968,0.262801429371821,2.24002654264894e-07,1.28307402700259e-06,"FOXD2"
"5994",156.604206192195,1.10190300391759,0.226638637565998,2.25404795827019e-07,1.29072578616031e-06,"RFXAP"
"26811",62.9964390393453,1.09158260903904,0.223629317461102,2.25845456543842e-07,1.29286897889222e-06,"SNORD55"
"3495",399.894340552433,-2.49728874118697,0.576739752089935,2.28788603934891e-07,1.30933237191654e-06,"IGHD"
"6280",2490.36175193492,2.24551621007673,0.533323517467971,2.28863894706778e-07,1.30937848102658e-06,"S100A9"
"348249",1170.95033149648,-1.28783733153767,0.268201434874149,2.29041830312047e-07,1.31001164326787e-06,"CCL15-CCL14"
"1954",2094.85358191567,-0.651525159395334,0.130128532663023,2.30546758551006e-07,1.31784506098645e-06,"MEGF8"
"101927043",338.491354365042,-2.05413026554274,0.491161793690911,2.30850776659607e-07,1.31919567941486e-06,"EPCAM-DT"
"29763",677.538870806032,1.79581270426625,0.406076000281428,2.31156308640219e-07,1.32055415393613e-06,"PACSIN3"
"915",509.589312519569,-1.46489785465179,0.31386611855312,2.31538474779349e-07,1.32196182829898e-06,"CD3D"
"84240",510.257943701658,0.717142987347559,0.141949544696437,2.31675047905191e-07,1.32235391499226e-06,"ZCCHC9"
"57188",154.988488223513,-2.01139591050046,0.471949641083336,2.3358808838687e-07,1.33210190961473e-06,"ADAMTSL3"
"2769",443.652430829851,1.37667600036848,0.288641677492174,2.33474486784767e-07,1.33210190961473e-06,"GNA15"
"28763",14.1109023193868,-1.79121400664681,0.390881307475764,2.33568108314123e-07,1.33210190961473e-06,"IGLVI-70"
"114908",5975.53146973045,0.682423264914169,0.134887853450469,2.33732136006664e-07,1.33253318171247e-06,"TMEM123"
"2202",1532.99128384971,-1.26025022969273,0.270455988258266,2.34302829091602e-07,1.33539584330083e-06,"EFEMP1"
"105369631",36.7778684884983,-1.67265578747297,0.367540774466952,2.35981445466334e-07,1.34456952909797e-06,"LOC105369631"
"56898",859.988576095549,-1.00690159343668,0.207694590144403,2.40019777813453e-07,1.36677929032661e-06,"BDH2"
"256764",188.460652783183,3.09965603628113,0.780255274280914,2.39964877353827e-07,1.36677929032661e-06,"WDR72"
"102466205",103.090411006696,-1.84785466923379,0.40304265535838,2.41202400733703e-07,1.37311217605638e-06,"MIR6887"
"90987",365.251904258321,0.841562428385517,0.168980155774284,2.42676471713923e-07,1.38110002531521e-06,"ZNF251"
"55787",554.72372940713,1.27217074775408,0.26450963127436,2.42829437289785e-07,1.38156683938608e-06,"TXLNG"
"283455",88.5540569148703,-1.33464694907724,0.285585703323894,2.43318592092701e-07,1.38394555520016e-06,"KSR2"
"23287",412.27067327942,1.00406365032784,0.203679275909459,2.44677519877253e-07,1.39126852543343e-06,"AGTPBP1"
"100500808",199.865867639048,1.39747727361745,0.291992270622143,2.44853676500413e-07,1.39186379154861e-06,"MIR3917"
"116496",735.600388329149,-1.48920580827778,0.326638563724294,2.45397380304105e-07,1.39454741214545e-06,"NIBAN1"
"23344",2606.36121468765,0.670723892971946,0.133613705072795,2.45870284812887e-07,1.39682724525408e-06,"ESYT1"
"375190",406.981869945549,-0.934730217663453,0.190140093387943,2.49839801873132e-07,1.41896475400386e-06,"FAM228B"
"200765",109.863413326283,0.708882855571163,0.141037142474213,2.50301473922713e-07,1.42117236287022e-06,"TIGD1"
"408",2580.55295118901,-0.87358673394665,0.176979493240264,2.50848819391736e-07,1.42386498328594e-06,"ARRB1"
"340526",100.583988042453,-1.10139535882907,0.227592648970891,2.51665531591773e-07,1.42808456519516e-06,"RTL5"
"28883",1568.45784493383,-1.97209021776478,0.451972905174783,2.52308812943112e-07,1.43131783631433e-06,"IGKV2D-28"
"57705",397.067992684956,-1.0587578078489,0.21921487420429,2.52836146082396e-07,1.43389165549058e-06,"WDFY4"
"387755",76.5455556641294,-1.28988800804394,0.271466482378252,2.5498028163808e-07,1.44563056329013e-06,"INSC"
"28443",267.627663971787,-3.25572234435476,0.850895601810139,2.55180370297884e-07,1.44634392070759e-06,"IGHV3-22"
"83667",1088.705730786,-0.851872555224206,0.170784700365723,2.56224673397011e-07,1.45184041734268e-06,"SESN2"
"90167",160.753551011172,0.77708318879805,0.156660250655853,2.57359204958374e-07,1.45784482738928e-06,"FRMD7"
"130399",234.728726849812,-1.37870216685619,0.297343995859113,2.5769829095842e-07,1.45807445462564e-06,"ACVR1C"
"83660",1468.24009745148,-1.14104259158129,0.240573931498478,2.57554420380884e-07,1.45807445462564e-06,"TLN2"
"4089",1185.04895932701,-0.790750043408386,0.159037970569357,2.57668907256221e-07,1.45807445462564e-06,"SMAD4"
"284307",30.2218437996702,-1.15491512478987,0.239456224870147,2.57699218116634e-07,1.45807445462564e-06,"ZIK1"
"729238",83.7669841983871,-2.05455528452255,0.514355120519325,2.59294808847276e-07,1.46667627136239e-06,"SFTPA2"
"10082",343.584502492556,-1.10641308776765,0.233112786741765,2.60762267799786e-07,1.47454853815355e-06,"GPC6"
"54438",496.15045542913,-0.876836110788221,0.177809623840031,2.61087903618293e-07,1.47596137096263e-06,"GFOD1"
"200810",196.707900170399,1.84225994173333,0.415450710364945,2.61926505476524e-07,1.47984296320142e-06,"ALG1L1P"
"8878",16677.4856926847,0.746097406376922,0.148775101076257,2.62252627745805e-07,1.48125577881368e-06,"SQSTM1"
"100129461",44.4859898706855,1.20490876778808,0.248433350269269,2.62555234352575e-07,1.48253499246634e-06,"LYRM4-AS1"
"284338",391.638731674976,1.14735016706276,0.237368506787621,2.6424214849095e-07,1.49162778024964e-06,"PRR19"
"342977",75.4170125755808,2.22972056303716,0.511867029752623,2.64440613346803e-07,1.49231554474906e-06,"NANOS3"
"54680",490.940004520748,0.743362630520507,0.148420205047003,2.64932096295879e-07,1.49465601835523e-06,"ZNHIT6"
"4680",12980.0714801348,1.3562583561293,0.288897642202101,2.66887471276638e-07,1.50525152131843e-06,"CEACAM6"
"57578",23.9377963989059,-1.13529525927955,0.233008516775985,2.67268722023987e-07,1.50696536230954e-06,"UNC79"
"115330",140.867255051571,-0.954554232113112,0.19679186689456,2.72735313099236e-07,1.53734304561726e-06,"GPR146"
"5329",2264.47368783689,1.52783729028453,0.328173546356408,2.73166838955776e-07,1.53932991570131e-06,"PLAUR"
"10420",324.15087405315,-0.751735071504837,0.150120040373796,2.73756561767257e-07,1.54220683841982e-06,"TESK2"
"692196",19.375699052325,1.43128444824882,0.301153327396623,2.74188122573002e-07,1.54419134965565e-06,"SNORD76"
"548596",4137.6587957279,-1.23321224599764,0.264743332538028,2.76735757534367e-07,1.55808871869957e-06,"CKMT1A"
"1634",9217.63945669751,-1.2588698614958,0.274061036509917,2.78284723644678e-07,1.56635693438731e-06,"DCN"
"23430",294.798512110879,-1.72789154424646,0.371449874597972,2.79927194703038e-07,1.57514652321342e-06,"TPSD1"
"643714",16.5762663993743,-1.83002325392479,0.396680338957652,2.8101958693949e-07,1.58083664230115e-06,"CASC16"
"1163",1999.69755789304,1.1460611244707,0.23802160654782,2.81580572176328e-07,1.5833258233823e-06,"CKS1B"
"6103",266.911887432245,0.706205442141132,0.141691488185231,2.8162468047221e-07,1.5833258233823e-06,"RPGR"
"105374339",32.3511495092561,1.6410106246297,0.368684626020893,2.82229800681811e-07,1.58614827945419e-06,"CPLX1-AS1"
"10605",1576.46220509127,0.908020479782843,0.184168292318142,2.82371044152384e-07,1.58614827945419e-06,"PAIP1"
"196993",12.3833879388123,-1.86715337707191,0.420772461874747,2.82331433914289e-07,1.58614827945419e-06,"CT62"
"58511",13.6520420371049,-1.53654625295138,0.334709395939426,2.83980536629505e-07,1.59472922458466e-06,"DNASE2B"
"285605",264.5352472493,-0.716560768474475,0.142059240579187,2.84844668751034e-07,1.59865992043988e-06,"DTWD2"
"8565",2275.70917304919,0.897421611989568,0.181732628035371,2.85781209454113e-07,1.60345406341655e-06,"YARS1"
"3316",186.293942437272,-1.33239033803738,0.288311917893475,2.86202462298755e-07,1.6053551132685e-06,"HSPB2"
"57103",463.581572992904,0.993845987861508,0.206875972146066,2.86706993720112e-07,1.60772205663668e-06,"TIGAR"
"57547",76.7436269029471,-0.919719086791628,0.185992083698836,2.89291189637971e-07,1.62174609044315e-06,"ZNF624"
"57403",1367.62792917776,0.682221625271882,0.136253031740864,2.91370763099266e-07,1.63293398888006e-06,"RAB22A"
"100130015",170.345791380765,0.796112211004807,0.161420352347804,2.95637624944084e-07,1.6563701800305e-06,"URAHP"
"10949",6512.30090299489,0.682088991178662,0.136172929266079,2.96045531794327e-07,1.65817852507752e-06,"HNRNPA0"
"55227",1528.44406013304,-0.682599129497075,0.136872369889817,2.99411123224034e-07,1.67606542822307e-06,"LRRC1"
"51633",301.972671188831,0.972709968469685,0.199556500480252,2.99606901684824e-07,1.67667942825056e-06,"OTUD6B"
"55656",1165.36863790292,0.838144874966693,0.169330520446358,3.01707676002327e-07,1.68795087335402e-06,"INTS8"
"10480",3652.14400227885,0.691247747924133,0.138374246711793,3.09903021775086e-07,1.73280544044496e-06,"EIF3M"
"28877",19.0842682284217,-1.87773308420064,0.419882282699904,3.1473758955735e-07,1.7588277063499e-06,"IGKV3D-7"
"283460",260.033207603503,-1.59546723074694,0.370006408477131,3.14707445501115e-07,1.7588277063499e-06,"HNF1A-AS1"
"8328",38.3578980060003,-1.90028561015193,0.436406494045144,3.14865047340256e-07,1.75903522574627e-06,"GFI1B"
"9413",89.6194269919742,-1.58261098726323,0.346714547220729,3.15889407845479e-07,1.76425185482957e-06,"ENTREP1"
"353088",414.126924636426,-1.20479740398517,0.255991892286105,3.17637800562544e-07,1.77350807510194e-06,"ZNF429"
"7345",361.211339048811,-1.48167585689393,0.332113688848015,3.20055044741479e-07,1.78649240365156e-06,"UCHL1"
"6476",1427.29328561246,-2.16382708660828,0.528658341795634,3.20344867448479e-07,1.78759779185075e-06,"SI"
"150590",120.24234947835,0.877683257554168,0.18051921038267,3.23885399683237e-07,1.80683705495017e-06,"C2orf15"
"643749",119.880165968923,-0.610109102429474,0.121958468050229,3.25877695145419e-07,1.81743073108735e-06,"TRAF3IP2-AS1"
"10481",4601.14279181331,-2.62595271317974,0.603939934172667,3.26761238561039e-07,1.82183656483717e-06,"HOXB13"
"92745",2643.3030811766,1.61201423189475,0.35898573678264,3.26972058097345e-07,1.82249022079158e-06,"SLC38A5"
"91252",1544.80746416562,0.707006255262796,0.142201283519178,3.28639425826961e-07,1.83125974763378e-06,"SLC39A13"
"51268",150.969494494564,1.80111534591942,0.436606046514522,3.29497407902891e-07,1.83551545163296e-06,"PIPOX"
"348235",831.32280989953,0.656061305809084,0.131251931890831,3.30184617773474e-07,1.83881768119486e-06,"SKA2"
"84466",31.3766347372657,-1.25252958012831,0.265605222121365,3.31933319454763e-07,1.84802784344812e-06,"MEGF10"
"55502",5494.36406239682,1.72336406385638,0.381809691414084,3.32101815534471e-07,1.84843751287048e-06,"HES6"
"11035",887.595424706563,-0.798902681950749,0.163727449695627,3.36829008107276e-07,1.87421283796835e-06,"RIPK3"
"4648",6276.91736317575,-1.22340494792443,0.265342237900218,3.3758201516198e-07,1.87786625115098e-06,"MYO7B"
"23149",736.519448346897,1.09091030511885,0.225862634500162,3.3789802693329e-07,1.87908739992171e-06,"FCHO1"
"83694",315.387965759454,1.09326594495373,0.230551529324501,3.40843009175605e-07,1.89492366648442e-06,"RPS6KL1"
"28999",165.355749382671,-1.91785632935781,0.454194163284035,3.40981647220506e-07,1.89515341884114e-06,"KLF15"
"643650",15.0429511237808,-1.90185374415926,0.421743457804685,3.41417340468016e-07,1.89703358220103e-06,"LINC00842"
"4833",2834.94869806675,1.05746682409694,0.221028542564602,3.41672327843429e-07,1.89790889468077e-06,"NME4"
"713",10290.1533279274,-1.41756032822629,0.306348098098063,3.42907258415176e-07,1.90422550830783e-06,"C1QB"
"26958",778.670019039957,0.828007994898495,0.16778722872368,3.43125175039685e-07,1.90489246975424e-06,"COPG2"
"126272",47.7630598540712,-0.822426917870385,0.167438716222944,3.44541061331161e-07,1.91220779977896e-06,"EID2B"
"4157",155.705747827697,0.974393085706364,0.199731148457297,3.45485496249544e-07,1.91690314514526e-06,"MC1R"
"100874211",60.0514287686425,1.63890253562864,0.358104788581219,3.48486015271755e-07,1.93300061162559e-06,"MID1IP1-AS1"
"100506392",26.1532549923917,1.41882146821122,0.299254234687344,3.53671598327059e-07,1.96120568833129e-06,"SLC16A1-AS1"
"54858",3060.45875964474,-0.915650095546996,0.188660094716132,3.55443395714445e-07,1.97046972147419e-06,"PGPEP1"
"101927178",408.710821875123,-0.623028859721059,0.12590233111604,3.5558211574708e-07,1.97067777580375e-06,"LOC101927178"
"605",412.939208970942,0.758283003977009,0.153194861607477,3.56805782505761e-07,1.97689690307246e-06,"BCL7A"
"28816",3975.93368189305,-2.07247105015584,0.488795699399972,3.57786766463136e-07,1.98176828124846e-06,"IGLV2-11"
"84897",1486.6168362383,-0.84999403257534,0.176565978019282,3.58102613409649e-07,1.98295376632156e-06,"TBRG1"
"105371600",64.8152948775962,-2.04508683152965,0.493150781038649,3.60829222343017e-07,1.99748411174823e-06,"GPA33-AS1"
"51654",802.697751255999,0.707412818607056,0.143599520861065,3.67081277181807e-07,2.03151687215564e-06,"CDK5RAP1"
"404665",401.302818077073,0.61600455205828,0.122723531510251,3.67941347332608e-07,2.03569822139276e-06,"CACTIN-AS1"
"63910",1154.64989452813,1.29286760172843,0.273909845107372,3.81635622654698e-07,2.11026511959121e-06,"SLC17A9"
"4565",903.235150661827,-1.8404575026795,0.427726920587876,3.84028761364323e-07,2.1228952959325e-06,"MT-TI"
"80086",42.6289446183586,1.53268105250205,0.328397147767116,3.84578411672595e-07,2.12533046745851e-06,"TUBA4B"
"56270",2659.51903947837,0.836537179921898,0.171755348968608,3.85316156641226e-07,2.12880344697528e-06,"WDR45B"
"91526",301.200441424739,-1.10719120840774,0.232677187912712,3.86004918950884e-07,2.13139943197291e-06,"ANKRD44"
"255349",61.5973001516221,2.30217618461495,0.594858798144477,3.85997413638248e-07,2.13139943197291e-06,"LHFPL7"
"924",1358.55058039025,-1.52655208901825,0.33008773200538,3.87392386708722e-07,2.13845428887538e-06,"CD7"
"26032",29.9272730613397,-1.70391095383377,0.387937652636745,3.88185517063573e-07,2.14222526064412e-06,"SUSD5"
"376267",2217.19352412277,1.14938029252983,0.241106459159477,3.8872734591246e-07,2.14460766618843e-06,"RAB15"
"55276",751.812096049912,0.85883598028377,0.17443315732081,3.90484937174649e-07,2.15308441434776e-06,"PGM2"
"1436",2076.09411372656,-0.997142852303586,0.210372450062894,3.90437805493071e-07,2.15308441434776e-06,"CSF1R"
"4133",57.4615458934145,-1.616548603493,0.364879545491468,3.9140708029611e-07,2.15590149938173e-06,"MAP2"
"55540",391.089521017581,0.843387775385416,0.17380046332031,3.91255458813537e-07,2.15590149938173e-06,"IL17RB"
"101927249",19.081229362077,-1.44293096952761,0.314523419917839,3.91470569915327e-07,2.15590149938173e-06,"PDZRN3-AS1"
"11174",60.0696597617368,1.92515940035025,0.4569972419992,3.91122414655878e-07,2.15590149938173e-06,"ADAMTS6"
"102723344",45.8411260860873,-2.24263994711126,0.570810836786854,3.91549350619419e-07,2.15590149938173e-06,"LINC02568"
"164656",253.777258239765,-2.37726488827591,0.558600745317807,3.92421319599232e-07,2.1600919161094e-06,"TMPRSS6"
"105370485",73.946885146947,-1.9310968725272,0.439662759070226,4.09528249887785e-07,2.2529838041143e-06,"LOC105370485"
"91862",2037.75067107007,-0.697876031881676,0.140828315529964,4.09770823897723e-07,2.25368167054735e-06,"MARVELD3"
"55911",9148.53238746898,-1.5949321872638,0.364330630520977,4.12459371002527e-07,2.26782785157375e-06,"APOBR"
"116449",14.544594511999,-1.17916690150198,0.246080427001539,4.13888849344206e-07,2.2750452557094e-06,"CLNK"
"340037",13.2673674242395,1.20896666704676,0.253278520255434,4.14202704112909e-07,2.276128008634e-06,"PRR7-AS1"
"100847073",46.2160057348303,1.30789791122282,0.276930754180746,4.14579387409971e-07,2.27755530883193e-06,"MIR5090"
"100130418",26.1871387658523,-1.59048854871302,0.35059002454333,4.18110563762675e-07,2.29630660724143e-06,"CECR7"
"259197",54.3624119546486,-1.6257448674454,0.359604628301345,4.2035681432833e-07,2.30799237638687e-06,"NCR3"
"7262",3138.25178373815,1.78196222482026,0.414755924908371,4.20548559339926e-07,2.30839436108936e-06,"PHLDA2"
"105371768",13.0403968883084,-1.14966716292411,0.239644678656133,4.21279057156189e-07,2.31175250440033e-06,"CACNB1-AS1"
"5608",1708.10719237302,-0.989167472160781,0.206556025977946,4.22731976856542e-07,2.31907190120596e-06,"MAP2K6"
"64115",2936.15843558497,-1.15215682665168,0.246395028213185,4.2307499426795e-07,2.32030006008683e-06,"VSIR"
"105371028",21.6292252573267,-1.75014412719052,0.38187002009381,4.26996143100288e-07,2.34048688062992e-06,NA
"84777",120.927176491411,1.29411297636877,0.279875585676284,4.30394179838222e-07,2.35844869227613e-06,"DLGAP1-AS2"
"28755",745.216269742337,-1.04282925330161,0.216900314587938,4.30529378805253e-07,2.35852592186563e-06,"TRAC"
"10284",5198.6165750662,0.610429972739825,0.1238512061166,4.3451628440424e-07,2.37969759245573e-06,"SAP18"
"101928738",74.5563258013605,2.13912308284104,0.540722665639426,4.35827544122247e-07,2.38620787792543e-06,"LINC01978"
"1871",497.334496894311,0.98452913582623,0.204646328142804,4.36593203718943e-07,2.38972811760158e-06,"E2F3"
"4935",161.884849373609,1.98521320002143,0.483606596313602,4.37462142634958e-07,2.39381152790554e-06,"GPR143"
"6324",489.375714217095,-1.50447799657329,0.340778184700354,4.38765196000864e-07,2.40026746969574e-06,"SCN1B"
"100528017",30.4322660448613,2.31415268537421,0.55609059808551,4.39139343814859e-07,2.40163962954068e-06,"SAA2-SAA4"
"712",13445.5678682167,-1.56179844397404,0.349251569759192,4.39430004009577e-07,2.40255455589178e-06,"C1QA"
"83699",3515.06595654628,-0.852690414828329,0.177131682667172,4.41201741432733e-07,2.41156438798835e-06,"SH3BGRL2"
"9550",3078.64644048695,0.751721962268619,0.153763700916196,4.42608443558824e-07,2.41857447763976e-06,"ATP6V1G1"
"4224",6724.76959187743,-1.74982587806114,0.408629201621919,4.44702541786179e-07,2.42933576473656e-06,"MEP1A"
